Date,close,open,High,Low,rate
2016/10/25,"9,385.65","9,338.09","9,399.97","9,334.80",0.677393403
2016/10/24,"9,322.50","9,333.94","9,343.57","9,308.53",0.1711694
2016/10/21,"9,306.57","9,322.55","9,348.09","9,292.53",-0.114518892
2016/10/20,"9,317.24","9,288.49","9,331.89","9,279.15",0.358143428
2016/10/19,"9,283.99","9,227.98","9,298.87","9,226.46",0.665865734
2016/10/18,"9,222.58","9,175.07","9,222.58","9,157.40",0.505218925
2016/10/17,"9,176.22","9,150.67","9,182.67","9,074.99",0.12056514
2016/10/14,"9,165.17","9,198.26","9,216.63","9,149.87",-0.585736026
2016/10/13,"9,219.17","9,268.22","9,285.05","9,187.78",-0.36130385
2016/10/12,"9,252.60","9,201.55","9,258.69","9,166.58",0.355538394
2016/10/11,"9,219.82","9,311.79","9,327.71","9,167.72",-0.496340849
2016/10/7,"9,265.81","9,289.66","9,289.95","9,249.06",-0.199260904
2016/10/6,"9,284.31","9,263.40","9,284.31","9,242.83",0.129741552
2016/10/5,"9,272.28","9,260.69","9,276.13","9,244.41",-0.166778462
2016/10/4,"9,287.77","9,228.66","9,287.77","9,224.45",0.580126053
2016/10/3,"9,234.20","9,219.52","9,256.58","9,212.38",0.734712578
2016/9/30,"9,166.85","9,240.44","9,240.65","9,160.91",-1.122329008
2016/9/29,"9,270.90","9,241.61","9,303.13","9,238.49",0.830712207
2016/9/28,"9,194.52","9,229.34","9,229.34","9,189.49",0
2016/9/27,"9,194.52","9,229.34","9,229.34","9,189.49",0
2016/9/26,"9,194.52","9,229.34","9,229.34","9,189.49",-0.970422053
2016/9/23,"9,284.62","9,240.25","9,284.62","9,228.66",0.534473312
2016/9/22,"9,235.26","9,265.28","9,290.76","9,207.41",0.073251341
2016/9/21,"9,228.50","9,141.92","9,228.50","9,133.16",0.730441692
2016/9/20,"9,161.58","9,141.21","9,173.46","9,130.90",0.095052049
2016/9/19,"9,152.88","9,003.41","9,155.38","9,003.41",2.814778203
2016/9/14,"8,902.30","8,913.11","8,965.32","8,895.85",-0.430944331
2016/9/13,"8,940.83","8,983.95","9,014.75","8,885.55",-0.069631812
2016/9/12,"8,947.06","9,031.51","9,031.51","8,947.06",-1.177751834
2016/9/10,"9,053.69","9,084.81","9,084.81","9,025.53",-1.213218285
2016/9/9,"9,164.88","9,217.37","9,217.37","9,142.13",-1.058093101
2016/9/8,"9,262.89","9,241.95","9,273.57","9,224.89",0.041256843
2016/9/7,"9,259.07","9,202.23","9,278.88","9,202.23",0.841006987
2016/9/6,"9,181.85","9,102.83","9,181.85","9,098.60",1.009006472
2016/9/5,"9,090.13","9,032.38","9,100.05","9,032.38",1.141356654
2016/9/2,"8,987.55","9,015.63","9,038.48","8,958.81",-0.151091805
2016/9/1,"9,001.15","9,055.73","9,069.13","8,980.21",-0.74651141
2016/8/31,"9,068.85","9,122.19","9,130.76","9,044.50",-0.457820375
2016/8/30,"9,110.56","9,113.34","9,134.37","9,093.87",0.00428093
2016/8/29,"9,110.17","9,117.53","9,136.42","9,027.35",-0.235990591
2016/8/26,"9,131.72","9,097.02","9,131.72","9,092.08",0.178268372
2016/8/25,"9,115.47","9,034.47","9,115.47","9,031.34",1.087788249
2016/8/24,"9,017.38","9,043.13","9,054.76","9,016.39",-0.150039918
2016/8/23,"9,030.93","8,987.07","9,046.30","8,986.76",0.546883089
2016/8/22,"8,981.81","9,004.68","9,012.72","8,928.33",-0.580677797
2016/8/19,"9,034.27","9,139.69","9,175.13","9,034.27",-0.967169087
2016/8/18,"9,122.50","9,104.88","9,128.80","9,093.51",0.052644856
2016/8/17,"9,117.70","9,121.18","9,133.07","9,073.27",0.080567618
2016/8/16,"9,110.36","9,146.09","9,165.58","9,082.34",-0.417007797
2016/8/15,"9,148.51","9,152.36","9,162.02","9,117.26",-0.020545572
2016/8/12,"9,150.39","9,135.34","9,173.72","9,135.34",0.203245133
2016/8/11,"9,131.83","9,168.70","9,187.18","9,063.81",-0.745509444
2016/8/10,"9,200.42","9,160.94","9,200.42","9,131.63",0.49524417
2016/8/9,"9,155.08","9,154.00","9,168.34","9,127.63",0.052676099
2016/8/8,"9,150.26","9,123.07","9,153.99","9,104.43",0.639454825
2016/8/5,"9,092.12","9,025.76","9,101.71","9,023.23",0.746949209
2016/8/4,"9,024.71","9,009.29","9,035.25","8,972.31",0.255507009
2016/8/3,"9,001.71","9,000.82","9,033.95","8,948.40",-0.739351356
2016/8/2,"9,068.76","9,081.06","9,086.42","9,052.71",-0.131597639
2016/8/1,"9,080.71","9,008.74","9,080.71","9,008.74",1.071856694
2016/7/29,"8,984.41","9,066.37","9,071.51","8,984.41",-1.01612491
2016/7/28,"9,076.64","9,060.48","9,081.40","9,015.35",0.146192539
2016/7/27,"9,063.39","9,058.19","9,084.90","9,042.14",0.427710783
2016/7/26,"9,024.79","8,983.55","9,024.79","8,960.48",0.36834092
2016/7/25,"8,991.67","9,030.36","9,085.91","8,916.05",-0.238207772
2016/7/22,"9,013.14","9,055.17","9,060.15","9,004.24",-0.479431484
2016/7/21,"9,056.56","9,010.22","9,075.89","9,009.79",0.542648051
2016/7/20,"9,007.68","9,013.52","9,034.13","8,969.19",-0.300945116
2016/7/19,"9,034.87","9,018.80","9,034.87","8,972.83",0.295952248
2016/7/18,"9,008.21","8,952.61","9,008.21","8,952.61",0.652077968
2016/7/15,"8,949.85","8,857.15","8,949.85","8,857.15",0.94164911
2016/7/14,"8,866.36","8,837.76","8,877.31","8,818.26",0.097203014
2016/7/13,"8,857.75","8,847.04","8,865.42","8,800.17",0.184245588
2016/7/12,"8,841.46","8,794.73","8,841.46","8,794.30",0.625848606
2016/7/11,"8,786.47","8,728.23","8,795.80","8,728.23",1.684544799
2016/7/8,"8,640.91","8,605.38","8,653.70","8,605.38",0
2016/7/7,"8,640.91","8,605.38","8,653.70","8,605.38",0.759816926
2016/7/6,"8,575.75","8,673.53","8,673.53","8,569.15",-1.609899875
2016/7/5,"8,716.07","8,738.41","8,747.06","8,693.76",-0.508071383
2016/7/4,"8,760.58","8,728.32","8,782.38","8,712.12",0.25565789
2016/7/1,"8,738.24","8,692.48","8,755.62","8,680.53",0.826854422
2016/6/30,"8,666.58","8,615.46","8,666.58","8,583.77",0.931921515
2016/6/29,"8,586.56","8,530.37","8,609.23","8,530.37",0.952911701
2016/6/28,"8,505.51","8,438.76","8,505.51","8,396.01",0.551373883
2016/6/27,"8,458.87","8,406.29","8,468.66","8,386.27",-0.213755118
2016/6/24,"8,476.99","8,684.53","8,691.30","8,374.26",-2.301456317
2016/6/23,"8,676.68","8,706.08","8,711.21","8,662.78",-0.453979636
2016/6/22,"8,716.25","8,675.12","8,716.25","8,653.04",0.361549134
2016/6/21,"8,684.85","8,633.21","8,684.85","8,627.40",0.683173505
2016/6/20,"8,625.92","8,612.26","8,642.15","8,604.81",0.675063725
2016/6/17,"8,568.08","8,538.28","8,607.16","8,538.28",0.870482474
2016/6/16,"8,494.14","8,583.19","8,584.67","8,476.84",-1.304034105
2016/6/15,"8,606.37","8,566.43","8,608.29","8,524.55",0.352723609
2016/6/14,"8,576.12","8,513.51","8,577.31","8,503.42",0.467420006
2016/6/13,"8,536.22","8,634.24","8,634.24","8,520.21",-2.056800084
2016/6/8,"8,715.48","8,704.66","8,754.82","8,690.59",0.409912557
2016/6/7,"8,679.90","8,622.21","8,692.73","8,621.46",0.962998031
2016/6/6,"8,597.11","8,605.15","8,664.12","8,557.68",0.064481812
2016/6/4,"8,591.57","8,582.60","8,594.35","8,570.69",0.049025545
2016/6/3,"8,587.36","8,565.18","8,601.05","8,559.77",0.366291804
2016/6/2,"8,556.02","8,598.47","8,635.03","8,553.54",-0.478530119
2016/6/1,"8,597.16","8,516.08","8,603.63","8,514.12",0.721332679
2016/5/31,"8,535.59","8,532.21","8,545.73","8,488.90",-0.003280275
2016/5/30,"8,535.87","8,476.62","8,563.40","8,462.15",0.853772799
2016/5/27,"8,463.61","8,415.59","8,463.61","8,415.59",0.827841394
2016/5/26,"8,394.12","8,400.89","8,410.74","8,376.60",-0.024773112
2016/5/25,"8,396.20","8,352.84","8,417.27","8,352.84",1.150992813
2016/5/24,"8,300.66","8,329.69","8,354.62","8,298.00",-0.524660732
2016/5/23,"8,344.44","8,150.38","8,356.96","8,119.71",2.621733901
2016/5/20,"8,131.26","8,108.68","8,165.98","8,080.65",0.435771827
2016/5/19,"8,095.98","8,159.93","8,166.96","8,067.33",-0.780667869
2016/5/18,"8,159.68","8,115.61","8,159.68","8,061.26",0.235858328
2016/5/17,"8,140.48","8,081.89","8,151.20","8,047.31",0.903366553
2016/5/16,"8,067.60","8,035.21","8,091.48","8,003.93",0.172715861
2016/5/13,"8,053.69","8,095.93","8,095.93","7,999.98",-0.670444805
2016/5/12,"8,108.05","8,122.78","8,162.44","8,105.49",-0.338145131
2016/5/11,"8,135.56","8,182.92","8,204.51","8,115.44",-0.254159673
2016/5/10,"8,156.29","8,119.71","8,168.13","8,075.58",0.300793302
2016/5/9,"8,131.83","8,156.65","8,177.36","8,106.13",-0.179219609
2016/5/6,"8,146.43","8,169.54","8,170.68","8,104.16",-0.263590909
2016/5/5,"8,167.96","8,182.05","8,207.98","8,122.34",-0.213915633
2016/5/4,"8,185.47","8,282.52","8,285.96","8,153.57",-1.309964167
2016/5/3,"8,294.12","8,362.35","8,363.59","8,268.41",-1.000011936
2016/4/29,"8,377.90","8,424.04","8,424.04","8,352.23",-1.132540386
2016/4/28,"8,473.87","8,586.92","8,595.99","8,456.38",-1.041451352
2016/4/27,"8,563.05","8,561.37","8,597.64","8,537.03",-0.215811326
2016/4/26,"8,581.57","8,556.37","8,622.42","8,554.55",0.248706818
2016/4/25,"8,560.28","8,541.14","8,560.28","8,513.73",0.287379551
2016/4/22,"8,535.75","8,560.21","8,580.33","8,501.03",-0.3839578
2016/4/21,"8,568.65","8,549.14","8,568.65","8,508.92",0.636210315
2016/4/20,"8,514.48","8,649.09","8,695.22","8,502.55",-1.381096445
2016/4/19,"8,633.72","8,701.75","8,743.35","8,627.29",-0.372605155
2016/4/18,"8,666.01","8,681.80","8,686.98","8,650.13",-0.3951547
2016/4/15,"8,700.39","8,634.23","8,700.39","8,613.25",0.377031534
2016/4/14,"8,667.71","8,684.93","8,719.15","8,653.84",0.180650202
2016/4/13,"8,652.08","8,562.79","8,653.08","8,561.90",1.417154485
2016/4/12,"8,531.18","8,561.21","8,613.56","8,520.14",-0.366828261
2016/4/11,"8,562.59","8,518.96","8,568.44","8,476.57",0.246912135
2016/4/8,"8,541.50","8,464.78","8,546.31","8,452.05",0.60363358
2016/4/7,"8,490.25","8,523.25","8,529.44","8,436.54",-0.270752822
2016/4/6,"8,513.30","8,605.16","8,605.16","8,496.89",-1.666175766
2016/4/1,"8,657.55","8,700.38","8,704.53","8,628.94",-0.998075434
2016/3/31,"8,744.83","8,757.22","8,803.91","8,695.08",0.089160631
2016/3/30,"8,737.04","8,624.93","8,744.47","8,624.93",1.388942076
2016/3/29,"8,617.35","8,687.06","8,711.11","8,585.71",-0.84115322
2016/3/28,"8,690.45","8,713.72","8,737.86","8,676.03",-0.166801264
2016/3/25,"8,704.97","8,758.14","8,765.62","8,699.89",-0.439303793
2016/3/24,"8,743.38","8,745.42","8,765.96","8,676.87",-0.259066471
2016/3/23,"8,766.09","8,777.88","8,814.50","8,734.55",-0.22297648
2016/3/22,"8,785.68","8,806.02","8,814.37","8,713.24",-0.306602971
2016/3/21,"8,812.70","8,826.16","8,840.75","8,747.59",0.022586148
2016/3/18,"8,810.71","8,747.05","8,810.71","8,747.05",0.872055082
2016/3/17,"8,734.54","8,763.51","8,826.84","8,716.88",0.406936778
2016/3/16,"8,699.14","8,637.63","8,699.14","8,637.63",1.021462796
2016/3/15,"8,611.18","8,745.57","8,759.94","8,589.41",-1.562889379
2016/3/14,"8,747.90","8,746.48","8,777.05","8,739.57",0.47966148
2016/3/11,"8,706.14","8,663.29","8,707.97","8,640.96",0.524668907
2016/3/10,"8,660.70","8,633.66","8,680.43","8,614.97",0.307964573
2016/3/9,"8,634.11","8,649.10","8,657.17","8,588.41",-0.348556319
2016/3/8,"8,664.31","8,655.86","8,668.51","8,575.70",0.054968214
2016/3/7,"8,659.55","8,656.74","8,727.88","8,632.21",0.185109128
2016/3/4,"8,643.55","8,611.37","8,648.94","8,584.06",0.368796731
2016/3/3,"8,611.79","8,569.05","8,630.77","8,561.74",0.792832439
2016/3/2,"8,544.05","8,544.66","8,586.25","8,540.17",0.687746076
2016/3/1,"8,485.69","8,381.38","8,489.01","8,378.06",0.886084678
2016/2/26,"8,411.16","8,380.53","8,432.74","8,347.80",0.54148647
2016/2/25,"8,365.86","8,304.18","8,388.63","8,304.18",1.002069334
2016/2/24,"8,282.86","8,332.66","8,382.25","8,264.39",-0.621262586
2016/2/23,"8,334.64","8,333.59","8,361.79","8,311.94",0.095596324
2016/2/22,"8,326.68","8,315.79","8,396.62","8,296.18",0.019699605
2016/2/19,"8,325.04","8,291.83","8,325.04","8,280.39",0.124719321
2016/2/18,"8,314.67","8,261.74","8,337.97","8,261.74",1.222509663
2016/2/17,"8,214.25","8,240.73","8,253.80","8,196.13",0.026546291
2016/2/16,"8,212.07","8,090.91","8,227.19","8,090.91",1.804497856
2016/2/15,"8,066.51","7,976.65","8,074.80","7,953.99",0.043532184
2016/2/3,"8,063.00","8,117.22","8,117.22","8,036.60",-0.839232393
2016/2/2,"8,131.24","8,141.52","8,156.25","8,091.14",-0.315313548
2016/2/1,"8,156.96","8,164.24","8,166.80","8,110.87",0.144256563
2016/1/30,"8,145.21","8,107.23","8,149.50","8,106.63",0.799569339
2016/1/29,"8,080.60","7,880.78","8,080.60","7,876.82",2.220085767
2016/1/28,"7,905.10","7,825.22","7,921.06","7,821.12",0.704091681
2016/1/27,"7,849.83","7,863.66","7,888.63","7,830.33",0.270288568
2016/1/26,"7,828.67","7,832.10","7,848.63","7,799.58",-0.829474991
2016/1/25,"7,894.15","7,813.73","7,899.66","7,813.73",1.778839583
2016/1/22,"7,756.18","7,729.01","7,774.12","7,706.14",1.20263413
2016/1/21,"7,664.01","7,713.17","7,748.37","7,664.01",-0.456026143
2016/1/20,"7,699.12","7,835.17","7,835.17","7,687.60",-1.982971096
2016/1/19,"7,854.88","7,816.45","7,854.88","7,786.77",0.559454525
2016/1/18,"7,811.18","7,678.67","7,834.25","7,627.89",0.633469939
2016/1/15,"7,762.01","7,809.00","7,842.34","7,708.66",0.247065691
2016/1/14,"7,742.88","7,752.09","7,752.09","7,662.34",-1.044524903
2016/1/13,"7,824.61","7,799.56","7,865.98","7,786.33",0.722924135
2016/1/12,"7,768.45","7,807.93","7,851.81","7,732.11",-0.256406306
2016/1/11,"7,788.42","7,855.80","7,855.80","7,726.22",-1.337096543
2016/1/8,"7,893.97","7,811.20","7,906.55","7,788.71",0.533745285
2016/1/7,"7,852.06","7,963.24","7,980.50","7,770.16",-1.73120461
2016/1/6,"7,990.39","8,064.25","8,076.54","7,948.43",-1.049149795
2016/1/5,"8,075.11","8,105.00","8,142.64","8,055.96",-0.482483923
2016/1/4,"8,114.26","8,315.79","8,326.33","8,109.09",-2.684077591
2015/12/31,"8,338.06","8,273.77","8,338.06","8,258.73",0.701329349
2015/12/30,"8,279.99","8,313.37","8,342.34","8,262.52",-0.167833989
2015/12/29,"8,293.91","8,349.27","8,351.16","8,286.84",-0.772627592
2015/12/28,"8,358.49","8,374.18","8,394.60","8,358.49",-0.05727418
2015/12/25,"8,363.28","8,328.94","8,364.30","8,320.10",0.467543451
2015/12/24,"8,324.36","8,351.20","8,393.41","8,324.36",0.104140361
2015/12/23,"8,315.70","8,296.58","8,359.25","8,296.58",0.276868683
2015/12/22,"8,292.74","8,283.03","8,316.44","8,261.72",0.127623558
2015/12/21,"8,282.17","8,228.05","8,289.59","8,191.53",0.300945101
2015/12/18,"8,257.32","8,272.41","8,317.48","8,241.32",-0.749428763
2015/12/17,"8,319.67","8,214.62","8,319.67","8,214.62",1.649549279
2015/12/16,"8,184.66","8,144.03","8,204.20","8,121.06",1.378733735
2015/12/15,"8,073.35","8,074.48","8,140.06","8,073.35",0.41280273
2015/12/14,"8,040.16","8,058.67","8,068.98","7,980.59",-0.933107768
2015/12/11,"8,115.89","8,217.33","8,253.11","8,108.68",-1.220520023
2015/12/10,"8,216.17","8,214.27","8,228.43","8,133.42",-0.163434035
2015/12/9,"8,229.62","8,329.86","8,343.37","8,229.62",-1.369150489
2015/12/8,"8,343.86","8,442.06","8,453.63","8,335.67",-1.30596728
2015/12/7,"8,454.27","8,432.47","8,535.36","8,432.47",0.66284857
2015/12/4,"8,398.60","8,423.70","8,423.70","8,355.75",-0.679512681
2015/12/3,"8,456.06","8,424.54","8,484.52","8,393.29",-0.015844113
2015/12/2,"8,457.40","8,475.96","8,497.19","8,441.28",-0.06971276
2015/12/1,"8,463.30","8,359.27","8,463.30","8,339.50",1.714898307
2015/11/30,"8,320.61","8,339.83","8,339.83","8,239.00",-0.926247857
2015/11/27,"8,398.40","8,493.18","8,505.08","8,397.49",-1.019458096
2015/11/26,"8,484.90","8,411.16","8,510.70","8,411.16",1.177778069
2015/11/25,"8,386.13","8,407.54","8,426.62","8,352.17",-0.166782935
2015/11/24,"8,400.14","8,472.24","8,497.83","8,397.44",-1.008634496
2015/11/23,"8,485.73","8,480.59","8,503.08","8,450.01",0.239561984
2015/11/20,"8,465.45","8,472.65","8,484.06","8,434.33",-0.138607087
2015/11/19,"8,477.20","8,382.09","8,477.20","8,357.20",1.639356055
2015/11/18,"8,340.47","8,432.25","8,455.14","8,326.72",-0.937713049
2015/11/17,"8,419.42","8,369.14","8,471.89","8,369.14",1.495045447
2015/11/16,"8,295.40","8,278.12","8,312.06","8,217.34",-0.409388319
2015/11/13,"8,329.50","8,402.11","8,453.04","8,329.50",-1.169778681
2015/11/12,"8,428.09","8,426.76","8,467.31","8,374.07",0.155436535
2015/11/11,"8,415.01","8,543.63","8,557.69","8,415.01",-1.427801661
2015/11/10,"8,536.90","8,614.55","8,614.55","8,529.54",-1.221640085
2015/11/9,"8,642.48","8,702.67","8,746.28","8,623.70",-0.587675719
2015/11/6,"8,693.57","8,857.61","8,857.61","8,671.89",-1.769568529
2015/11/5,"8,850.18","8,858.73","8,871.87","8,828.04",-0.077226878
2015/11/4,"8,857.02","8,759.94","8,864.17","8,754.18",1.650715754
2015/11/3,"8,713.19","8,643.21","8,728.06","8,643.21",1.142456502
2015/11/2,"8,614.77","8,571.53","8,614.77","8,524.01",0.706778221
2015/10/30,"8,554.31","8,578.25","8,586.90","8,503.69",-0.195657957
2015/10/29,"8,571.08","8,682.58","8,704.59","8,568.13",-1.095200895
2015/10/28,"8,665.99","8,679.24","8,714.01","8,632.38",-0.406030349
2015/10/27,"8,701.32","8,724.00","8,733.53","8,662.77",-0.503581328
2015/10/26,"8,745.36","8,706.81","8,757.14","8,706.81",0.824897018
2015/10/23,"8,673.81","8,671.52","8,740.08","8,662.03",0.759136942
2015/10/22,"8,608.46","8,600.40","8,631.17","8,594.21",-0.008943889
2015/10/21,"8,609.23","8,668.08","8,690.39","8,591.42",-0.512734584
2015/10/20,"8,653.60","8,651.08","8,663.12","8,618.48",0.256038927
2015/10/19,"8,631.50","8,628.79","8,670.32","8,603.08",0.308543338
2015/10/16,"8,604.95","8,596.43","8,627.83","8,574.64",0.039876673
2015/10/15,"8,601.52","8,573.38","8,652.47","8,573.38",0.927074301
2015/10/14,"8,522.51","8,545.14","8,553.87","8,515.53",-0.53000028
2015/10/13,"8,567.92","8,571.57","8,574.11","8,518.41",-0.067648582
2015/10/12,"8,573.72","8,478.34","8,578.22","8,478.34",1.512675883
2015/10/8,"8,445.96","8,528.46","8,544.93","8,434.50",-0.579972526
2015/10/7,"8,495.23","8,398.53","8,495.23","8,385.04",1.204774782
2015/10/6,"8,394.10","8,409.31","8,482.83","8,390.89",0.499738996
2015/10/5,"8,352.36","8,342.99","8,364.59","8,316.83",0.569895593
2015/10/2,"8,305.03","8,290.43","8,320.66","8,253.75",0.10957167
2015/10/1,"8,295.94","8,194.30","8,317.79","8,170.78",1.401987963
2015/9/30,"8,181.24","8,097.15","8,181.24","8,059.68",0.601179241
2015/9/25,"8,132.35","8,131.49","8,152.50","8,061.87",0.113872783
2015/9/24,"8,123.10","8,224.23","8,257.14","8,101.90",-0.858249669
2015/9/23,"8,193.42","8,310.82","8,310.82","8,186.22",-2.061937002
2015/9/22,"8,365.92","8,331.44","8,365.92","8,325.78",0.708796394
2015/9/21,"8,307.04","8,404.50","8,404.50","8,285.43",-1.8328697
2015/9/18,"8,462.14","8,427.52","8,488.53","8,399.71",0.197028003
2015/9/17,"8,445.50","8,377.31","8,467.15","8,377.31",1.346527002
2015/9/16,"8,333.29","8,298.13","8,342.36","8,276.94",0.887410275
2015/9/15,"8,259.99","8,320.22","8,327.95","8,226.07",-0.569379425
2015/9/14,"8,307.29","8,332.57","8,360.03","8,259.31",0.017698433
2015/9/11,"8,305.82","8,271.25","8,313.18","8,233.14",0.4491648
2015/9/10,"8,268.68","8,247.64","8,274.82","8,214.50",-0.220105902
2015/9/9,"8,286.92","8,097.22","8,296.13","8,097.22",3.567081172
2015/9/8,"8,001.50","7,993.10","8,031.26","7,978.78",0.187064268
2015/9/7,"7,986.56","7,990.76","8,053.20","7,957.80",-0.175486838
2015/9/4,"8,000.60","8,087.62","8,128.23","7,990.86",-1.177749369
2015/9/3,"8,095.95","8,071.37","8,101.13","8,007.48",0.75491986
2015/9/2,"8,035.29","7,970.40","8,068.06","7,907.31",0.221139599
2015/9/1,"8,017.56","8,117.50","8,119.90","8,002.18",-1.924911803
2015/8/31,"8,174.92","8,026.62","8,174.92","7,961.77",1.94209383
2015/8/28,"8,019.18","7,923.77","8,039.76","7,923.77",2.487427392
2015/8/27,"7,824.55","7,762.63","7,856.40","7,762.63",1.412205677
2015/8/26,"7,715.59","7,636.12","7,762.45","7,547.61",0.520477771
2015/8/25,"7,675.64","7,427.36","7,677.93","7,368.47",3.580132625
2015/8/24,"7,410.34","7,719.63","7,719.63","7,203.07",-4.836058416
2015/8/21,"7,786.92","7,941.95","7,941.95","7,786.92",-3.024853639
2015/8/20,"8,029.81","8,008.68","8,063.80","7,951.72",0.099353764
2015/8/19,"8,021.84","8,182.81","8,182.81","7,987.57",-1.900156777
2015/8/18,"8,177.22","8,237.08","8,277.22","8,166.77",-0.440742103
2015/8/17,"8,213.42","8,307.90","8,308.54","8,213.42",-1.110329848
2015/8/14,"8,305.64","8,315.14","8,343.98","8,283.35",-0.073390169
2015/8/13,"8,311.74","8,284.96","8,348.39","8,271.69",0.342372317
2015/8/12,"8,283.38","8,365.15","8,376.59","8,235.95",-1.319491931
2015/8/11,"8,394.14","8,542.13","8,586.22","8,393.08",-0.858643839
2015/8/10,"8,466.84","8,410.63","8,484.18","8,374.08",0.290797876
2015/8/7,"8,442.29","8,409.01","8,458.04","8,368.40",-0.086039983
2015/8/6,"8,449.56","8,564.55","8,586.24","8,404.67",-1.085308706
2015/8/5,"8,542.27","8,504.94","8,563.01","8,486.27",0.369057886
